,x,y,S-S22
2831,-876.459,-623.062,-0.14634
2832,-1003.34,-740.932,-0.145067
2833,-1083.9,-779.184,-0.144986
2834,-1244.77,-933.5,-0.145752
2835,-959.352,-662.102,-0.145658
2836,-784.317,-515.727,-0.149732
2837,-871.731,-205.908,-0.155192
2838,-1254.17,-243.933,-0.137182
2839,-1264.82,-982.197,-0.146209
2840,-1329.35,-184.633,-0.134217
2841,-814.469,-162.26,-0.161345
2842,-1344.99,-1040.38,-0.147019
2843,-1435.71,-198.393,-0.132505
2844,-1066.14,-207.138,-0.142942
2845,-1705.0,-1390.41,-0.153391
2846,-1183.63,-880.797,-0.145346
2847,-1607.45,-1449.96,-0.154012
2848,-571.463,-340.277,-0.164197
2849,-594.239,-141.717,-0.208386
2850,-604.348,-181.616,-0.196473
2851,-590.306,-293.467,-0.173656
2852,-605.199,-211.275,-0.189627
2853,-700.069,-408.152,-0.156819
2854,-663.605,-192.926,-0.182276
2855,-604.226,-269.144,-0.177722
2856,-650.784,-390.064,-0.158568
2857,-726.454,-429.402,-0.155009
2858,-603.524,-371.756,-0.15963
2859,-748.814,-183.075,-0.169282
2860,-697.122,-199.501,-0.175966
2861,-759.709,-448.662,-0.153257
2862,-833.679,-199.106,-0.158796
2863,-1135.68,-259.746,-0.140946
2864,-800.907,-194.409,-0.162184
2865,-948.171,-627.066,-0.146331
2866,-998.709,-668.642,-0.14546
2867,-1341.7,-228.342,-0.134889
2868,-990.155,-230.51,-0.146921
2869,-630.746,-186.942,-0.190056
2870,-884.574,-238.178,-0.153817
2871,-917.129,-606.232,-0.146681
2872,-789.678,-477.383,-0.151394
2873,-1024.17,-699.643,-0.145304
2874,-576.588,-365.852,-0.15956
2875,-822.387,-501.504,-0.150082
2876,-1052.13,-739.068,-0.145084
2877,-1137.62,-768.401,-0.144912
2878,-1035.6,-246.776,-0.14484
2879,-1304.41,-936.289,-0.145898
2880,-1264.43,-295.04,-0.137952
2881,-1225.14,-888.58,-0.14542
2882,-883.214,-580.909,-0.147332
2883,-857.081,-556.829,-0.148006
2884,-1303.39,-262.142,-0.136405
2885,-1155.25,-851.234,-0.145204
2886,-1394.85,-243.085,-0.134208
2887,-1404.65,-1072.79,-0.147579
2888,-1742.5,-1321.91,-0.152274
2889,-580.017,-318.128,-0.168944
2890,-809.153,-226.567,-0.160306
2891,-769.841,-210.806,-0.165295
2892,-621.063,-243.191,-0.181201
2893,-674.412,-223.49,-0.176907
2894,-731.212,-396.099,-0.156998
2895,-632.529,-359.081,-0.161974
2896,-678.372,-390.138,-0.158504
2897,-730.822,-206.592,-0.170646
2898,-1040.88,-651.404,-0.145396
2899,-751.968,-415.871,-0.155381
2900,-641.382,-217.533,-0.182512
2901,-599.044,-341.912,-0.164657
2902,-848.451,-234.756,-0.156603
2903,-991.812,-626.615,-0.146056
2904,-855.847,-523.35,-0.149153
2905,-996.985,-269.193,-0.146848
2906,-824.437,-461.021,-0.151421
2907,-1103.6,-731.363,-0.144929
2908,-957.588,-591.981,-0.146657
2909,-1225.82,-328.413,-0.139483
2910,-1086.21,-252.438,-0.142654
2911,-887.941,-543.108,-0.148015
2912,-1257.83,-852.215,-0.145212
2913,-1312.7,-315.326,-0.13729
2914,-1409.98,-1008.01,-0.146734
2915,-1407.2,-1138.0,-0.148393
2916,-949.7,-222.72,-0.149319
2917,-1409.44,-301.735,-0.135232
2918,-1706.43,-1253.61,-0.150969
2919,-669.532,-361.917,-0.161653
2920,-653.144,-247.408,-0.176711
2921,-706.947,-231.098,-0.171885
2922,-762.205,-389.034,-0.156594
2923,-860.505,-483.391,-0.149993
2924,-602.509,-314.576,-0.169412
2925,-922.157,-522.953,-0.148145
2926,-821.496,-268.072,-0.158027
2927,-962.953,-548.208,-0.147013
2928,-625.73,-323.62,-0.167505
2929,-869.51,-269.87,-0.154501
2930,-794.23,-445.225,-0.15274
2931,-741.634,-241.105,-0.166911
2932,-887.334,-508.61,-0.148948
2933,-1028.64,-285.703,-0.145462
2934,-1094.08,-648.481,-0.145026
2935,-1154.35,-720.063,-0.144689
2936,-706.739,-369.565,-0.15954
2937,-779.772,-252.261,-0.162451
2938,-1362.62,-339.652,-0.136837
2939,-1122.11,-685.722,-0.144811
2940,-1169.5,-307.508,-0.140645
2941,-1273.33,-345.621,-0.138687
2942,-1235.84,-796.463,-0.144799
2943,-1003.69,-577.562,-0.146218
2944,-1311.16,-993.048,-0.146455
2945,-1455.19,-1041.14,-0.147283
2946,-1352.28,-1177.61,-0.148576
2947,-1413.61,-949.39,-0.146044
2948,-1034.46,-606.383,-0.145689
2949,-1672.92,-1187.11,-0.149764
2950,-1103.5,-304.914,-0.142776
2951,-617.123,-295.424,-0.172155
2952,-816.815,-421.662,-0.15309
2953,-910.77,-470.023,-0.149143
2954,-692.43,-332.464,-0.163665
2955,-657.12,-329.997,-0.16543
2956,-998.051,-312.813,-0.147053
2957,-797.87,-385.038,-0.155291
2958,-863.419,-435.487,-0.151227
2959,-1050.71,-317.202,-0.144756
2960,-741.31,-367.995,-0.158493
2961,-683.552,-253.309,-0.172482
2962,-846.098,-306.261,-0.15553
2963,-713.302,-264.273,-0.168182
2964,-1164.52,-678.618,-0.144476
2965,-809.655,-303.088,-0.157962
2966,-1143.75,-643.028,-0.144495
2967,-1070.0,-614.031,-0.145441
2968,-1191.21,-755.543,-0.14473
2969,-1009.31,-528.695,-0.146436
2970,-1239.45,-378.028,-0.139974
2971,-1315.91,-368.536,-0.138239
2972,-749.232,-283.899,-0.163313
2973,-1189.79,-365.376,-0.141015
2974,-1422.14,-370.147,-0.136478
2975,-1297.76,-815.989,-0.144746
2976,-962.947,-500.619,-0.147558
2977,-894.292,-308.562,-0.152329
2978,-1411.58,-1204.24,-0.14923
2979,-1369.85,-901.899,-0.145502
2980,-1136.36,-356.069,-0.142334
2981,-1177.84,-258.551,-0.139549
2982,-1615.2,-1188.0,-0.149707
2983,-645.741,-299.821,-0.169947
2984,-709.357,-298.904,-0.165434
2985,-815.845,-342.616,-0.156133
2986,-676.337,-302.575,-0.167505
2987,-771.7,-355.272,-0.157655
2988,-778.204,-316.726,-0.159647
2989,-1194.55,-646.056,-0.14399
2990,-1257.43,-422.931,-0.140365
2991,-842.157,-387.781,-0.153433
2992,-965.27,-282.596,-0.148538
2993,-944.687,-313.3,-0.149614
2994,-1157.56,-403.895,-0.142426
2995,-1114.45,-602.021,-0.144704
2996,-964.842,-453.238,-0.147998
2997,-735.567,-332.118,-0.1612
2998,-1082.56,-357.768,-0.144089
2999,-867.818,-348.493,-0.153081
3000,-1308.88,-873.243,-0.145271
3001,-1284.54,-759.753,-0.144315
3002,-1469.11,-318.359,-0.134696
3003,-1444.96,-890.83,-0.14514
3004,-1462.59,-1163.87,-0.148948
3005,-1028.92,-359.768,-0.145974
3006,-1007.4,-480.21,-0.146786
3007,-1571.96,-1223.9,-0.150188
3008,-663.708,-275.568,-0.171692
3009,-964.97,-253.711,-0.14851
3010,-689.251,-278.926,-0.168936
3011,-917.564,-352.28,-0.1507
3012,-969.675,-409.566,-0.148155
3013,-971.812,-361.624,-0.148171
3014,-1112.27,-393.931,-0.143554
3015,-1226.32,-462.779,-0.141581
3016,-1051.75,-502.557,-0.145521
3017,-893.188,-395.298,-0.15111
3018,-1341.76,-777.147,-0.144106
3019,-1173.41,-451.955,-0.142561
3020,-1237.42,-743.652,-0.144396
3021,-898.892,-431.272,-0.150142
3022,-1568.07,-1159.97,-0.149133
3023,-1460.35,-1099.93,-0.148042
3024,-1401.44,-851.659,-0.144825
3025,-1249.31,-654.576,-0.143499
3026,-1009.55,-435.588,-0.146682
3027,-1268.21,-896.766,-0.14549
3028,-936.086,-388.61,-0.149573
3029,-1121.22,-436.856,-0.143647
3030,-1008.44,-396.112,-0.14683
3031,-1043.45,-460.421,-0.145791
3032,-1096.0,-513.562,-0.144758
3033,-1188.31,-502.163,-0.142801
3034,-1268.48,-706.819,-0.143817
3035,-1396.92,-798.192,-0.144105
3036,-1278.82,-467.218,-0.140682
3037,-1230.22,-603.096,-0.143209
3038,-1515.96,-1193.86,-0.149508
3039,-1085.03,-469.169,-0.144893
3040,-1134.14,-486.637,-0.143721
3041,-1306.79,-663.793,-0.143002
3042,-1243.91,-509.23,-0.141824
3043,-1305.51,-420.123,-0.139377
3044,-1289.13,-608.339,-0.142501
3045,-1171.95,-598.935,-0.143978
3046,-1389.3,-729.204,-0.143202
3047,-1339.76,-471.621,-0.139694
3048,-1346.71,-618.936,-0.14198
3049,-1139.76,-545.487,-0.144077
3050,-1266.53,-556.336,-0.14216
3051,-1292.55,-511.174,-0.141055
3052,-1278.33,-387.048,-0.139303
3053,-1454.72,-762.599,-0.143235
3054,-1325.35,-718.446,-0.14355
3055,-1406.6,-672.552,-0.142146
3056,-1405.85,-439.861,-0.138115
3057,-1439.04,-696.773,-0.142326
3058,-1392.52,-634.407,-0.141763
3059,-1451.33,-626.869,-0.141044
3060,-1398.03,-509.34,-0.139532
3061,-1396.13,-580.44,-0.140813
3062,-1456.55,-472.567,-0.138115
3063,-1453.99,-542.999,-0.139491
3064,-1466.51,-1220.39,-0.149708
3065,-1174.29,-805.477,-0.144984
3066,-1817.35,-70.5466,-0.125422
3067,-1742.1,-1456.74,-0.154703
3068,-1829.36,-1733.93,-0.160263
3069,-1564.02,-1104.01,-0.148297
3070,-1899.09,-73.0379,-0.124973
3071,-1518.19,-1056.58,-0.147543
3072,-1497.41,-218.022,-0.132031
3073,-1744.86,-1187.41,-0.149852
3074,-1819.98,-1320.47,-0.152402
3075,-1995.27,-1896.48,-0.164136
3076,-1702.48,-116.995,-0.127395
3077,-1527.79,-627.228,-0.140338
3078,-1990.85,-80.9089,-0.124683
3079,-1529.22,-758.358,-0.142721
3080,-2126.09,-2005.99,-0.166783
3081,-1868.91,-1789.97,-0.161535
3082,-2069.96,-59.9464,-0.123862
3083,-1568.72,-127.141,-0.129011
3084,-2153.75,-88.2114,-0.124248
3085,-2253.51,-2135.64,-0.169816
3086,-1519.65,-501.223,-0.13796
3087,-1817.5,-1596.97,-0.157602
3088,-2248.95,-77.8327,-0.123748
3089,-1705.59,-1120.34,-0.148627
3090,-2411.95,-638.209,-0.136746
3091,-2394.83,-351.917,-0.130025
3092,-2413.93,-1164.41,-0.148801
3093,-2407.34,-1434.87,-0.154803
3094,-2418.33,-1333.22,-0.152551
3095,-2419.18,-1748.11,-0.16165
3096,-2426.48,-2125.93,-0.169898
3097,-2423.84,-1855.14,-0.163982
3098,-2392.62,-1049.35,-0.146262
3099,-2396.72,-753.674,-0.139478
3100,-2430.86,-2342.58,-0.174663
3101,-1455.69,-417.56,-0.136993
3102,-1592.24,-1053.42,-0.147473
3103,-1544.43,-185.08,-0.130654
3104,-1741.09,-1050.12,-0.147319
3105,-1565.81,-689.924,-0.141253
3106,-1820.23,-1455.46,-0.154939
3107,-1919.64,-1732.74,-0.160604
3108,-1689.5,-189.986,-0.129229
3109,-1561.69,-562.672,-0.138813
3110,-1863.9,-1663.68,-0.15907
3111,-1854.38,-142.545,-0.126865
3112,-1607.49,-190.243,-0.130068
3113,-1860.16,-1523.55,-0.156334
3114,-2249.52,-2056.88,-0.168157
3115,-1857.88,-1252.81,-0.151154
3116,-1859.07,-1385.82,-0.153709
3117,-1439.17,-827.182,-0.144299
3118,-1566.21,-817.371,-0.143584
3119,-1563.15,-436.394,-0.136124
3120,-2139.94,-188.167,-0.126659
3121,-2433.91,-1249.85,-0.150659
3122,-2441.14,-1944.85,-0.165954
3123,-2427.89,-849.322,-0.141619
3124,-2415.43,-250.472,-0.127591
3125,-2411.0,-936.203,-0.143642
3126,-2427.04,-1656.63,-0.159646
3127,-2426.43,-2030.18,-0.167832
3128,-2411.53,-466.055,-0.132704
3129,-1819.6,-1186.18,-0.14986
3130,-2001.99,-157.873,-0.126443
3131,-2430.04,-551.646,-0.134685
3132,-2289.18,-761.56,-0.139883
3133,-2287.73,-1049.16,-0.14646
3134,-2290.74,-348.106,-0.130099
3135,-2321.07,-1454.22,-0.155327
3136,-2260.02,-617.22,-0.136605
3137,-2283.77,-1315.27,-0.152336
3138,-2273.25,-1192.76,-0.14967
3139,-2280.29,-1723.38,-0.161143
3140,-2251.68,-1881.04,-0.164446
3141,-1996.96,-1690.68,-0.160044
3142,-1556.39,-998.807,-0.146606
3143,-1598.16,-622.403,-0.139668
3144,-1594.97,-496.598,-0.13709
3145,-1545.87,-868.667,-0.144461
3146,-1602.41,-755.235,-0.142247
3147,-1817.56,-212.181,-0.128769
3148,-1536.9,-388.93,-0.135356
3149,-1903.13,-1592.29,-0.157798
3150,-1967.65,-215.509,-0.127977
3151,-1664.61,-1052.04,-0.147422
3152,-1816.83,-1048.75,-0.147202
3153,-1892.3,-212.222,-0.128288
3154,-1896.05,-1318.11,-0.152457
3155,-2051.86,-217.365,-0.127654
3156,-2003.07,-1770.36,-0.161626
3157,-1856.41,-1117.01,-0.148508
3158,-1900.51,-1451.64,-0.155052
3159,-1895.63,-1184.57,-0.14983
3160,-1487.65,-375.709,-0.135627
3161,-1561.15,-253.097,-0.132011
3162,-1507.63,-898.152,-0.145119
3163,-1711.83,-273.817,-0.131007
3164,-1754.1,-219.891,-0.129385
3165,-2301.18,-1603.66,-0.158566
3166,-2282.48,-208.473,-0.126783
3167,-2260.68,-491.112,-0.133575
3168,-2263.08,-907.464,-0.143306
3169,-1565.52,-927.449,-0.145436
3170,-1451.77,-259.187,-0.133606
3171,-1984.79,-1444.44,-0.155046
3172,-2002.31,-282.38,-0.129391
3173,-1592.03,-867.614,-0.144365
3174,-1535.3,-328.398,-0.134008
3175,-1742.48,-347.595,-0.132467
3176,-1999.4,-1597.53,-0.158143
3177,-1854.25,-977.897,-0.145717
3178,-1968.54,-1316.8,-0.152479
3179,-1587.41,-373.45,-0.134474
3180,-1674.6,-760.418,-0.141988
3181,-1971.97,-1185.48,-0.149822
3182,-1658.9,-611.966,-0.139014
3183,-1854.41,-279.221,-0.130108
3184,-1665.73,-492.405,-0.136386
3185,-1893.45,-1046.99,-0.147062
3186,-1699.26,-979.109,-0.146073
3187,-2118.7,-259.557,-0.128419
3188,-2017.17,-1835.75,-0.162993
3189,-1650.57,-902.638,-0.144787
3190,-1659.0,-345.353,-0.133123
3191,-1816.59,-348.205,-0.131974
3192,-2121.43,-332.861,-0.13015
3193,-1713.65,-707.076,-0.14067
3194,-1964.23,-348.078,-0.131147
3195,-2040.69,-346.798,-0.130779
3196,-1893.24,-907.836,-0.144167
3197,-1697.3,-558.943,-0.137596
3198,-1704.5,-831.28,-0.14324
3199,-1702.35,-420.658,-0.134477
3200,-1996.89,-1373.06,-0.153631
3201,-1596.35,-312.269,-0.132961
3202,-2009.63,-1514.3,-0.156508
3203,-1738.77,-905.38,-0.144553
3204,-1890.09,-348.426,-0.131534
3205,-2005.76,-1254.91,-0.151219
3206,-2011.94,-1117.63,-0.148382
3207,-1971.28,-1046.43,-0.146932
3208,-2069.68,-1878.44,-0.164016
3209,-2066.09,-1729.27,-0.16095
3210,-2037.83,-1322.69,-0.152614
3211,-2052.14,-1047.38,-0.146828
3212,-2129.22,-1766.81,-0.16186
3213,-2050.91,-1471.86,-0.155676
3214,-2118.63,-1926.89,-0.165157
3215,-1737.56,-491.373,-0.135818
3216,-2133.91,-1680.34,-0.160088
3217,-1969.63,-907.26,-0.143961
3218,-2004.34,-416.591,-0.132593
3219,-1747.48,-762.94,-0.141671
3220,-2010.8,-976.489,-0.145367
3221,-1852.0,-419.705,-0.133433
3222,-1817.78,-906.739,-0.144355
3223,-1722.15,-634.879,-0.139099
3224,-2081.88,-1611.16,-0.158571
3225,-2048.11,-1192.67,-0.149919
3226,-1965.68,-488.224,-0.134455
3227,-2050.07,-906.155,-0.143737
3228,-2134.86,-1461.95,-0.155539
3229,-2151.64,-1578.59,-0.157976
3230,-2128.13,-1329.5,-0.152756
3231,-2130.19,-1214.85,-0.150308
3232,-1812.16,-493.488,-0.135383
3233,-2131.07,-1048.72,-0.146713
3234,-2009.31,-837.872,-0.142334
3235,-1832.58,-753.245,-0.141076
3236,-1888.72,-492.483,-0.134931
3237,-1859.97,-837.07,-0.142779
3238,-2045.85,-486.249,-0.134074
3239,-2150.12,-1852.73,-0.163691
3240,-1792.02,-625.758,-0.138487
3241,-2203.07,-2014.04,-0.167129
3242,-2047.92,-767.193,-0.14062
3243,-1844.21,-662.488,-0.139043
3244,-2264.09,-1984.48,-0.166637
3245,-1847.77,-574.956,-0.137047
3246,-2006.39,-557.595,-0.135917
3247,-2128.71,-905.749,-0.143523
3248,-1968.41,-771.334,-0.140987
3249,-2124.68,-485.647,-0.133771
3250,-1901.85,-781.016,-0.141418
3251,-1966.58,-628.684,-0.137739
3252,-2046.67,-626.728,-0.137381
3253,-2126.87,-765.106,-0.140341
3254,-2006.04,-698.71,-0.139193
3255,-1900.62,-626.001,-0.137942
3256,-2124.96,-624.621,-0.137029
3257,-235.585,-415.469,
3258,-314.601,-359.32,
3259,-214.831,-426.623,
3260,-295.221,-375.301,
3261,-255.923,-403.042,
3262,-275.81,-389.677,
3263,-57.3463,-473.176,
3264,-127.434,-460.438,
3265,-104.675,-466.022,
3266,-149.863,-453.625,
3267,-31.8477,-475.454,
3268,-193.597,-436.698,
3269,-171.92,-445.673,
3270,-81.471,-470.333,
3271,-294.725,-325.119,
3272,-258.629,-289.609,
3273,-21.6439,-262.504,
3274,-223.359,-253.942,
3275,-21.3984,-362.603,
3276,-21.5767,-337.569,
3277,-205.672,-236.272,
3278,-21.6274,-312.514,
3279,-187.978,-218.603,
3280,-21.6396,-287.505,
3281,-170.217,-200.966,
3282,-20.8672,-387.575,
3283,-20.0471,-436.493,
3284,-152.447,-183.339,
3285,-21.639,-237.512,
3286,-134.787,-165.714,
3287,-21.641,-212.546,
3288,-117.069,-148.145,
3289,-21.8463,-187.333,
3290,-99.167,-130.621,
3291,-22.1479,-161.431,
3292,-81.5058,-113.017,
3293,-20.9151,-136.311,
3294,-64.162,-95.5275,
3295,-20.1895,-112.647,
3296,-45.942,-78.3339,
3297,-21.9705,-88.1024,
3298,-24.5463,-59.6219,
3299,-276.338,-308.16,
3300,-241.032,-271.671,
3301,-234.989,-389.417,
3302,-273.889,-364.146,
3303,-215.032,-401.342,
3304,-153.59,-429.221,
3305,-132.361,-436.215,
3306,-66.7501,-450.549,
3307,-194.92,-411.835,
3308,-88.9477,-447.125,
3309,-255.001,-377.271,
3310,-110.795,-442.162,
3311,-174.42,-421.0,
3312,-20.262,-412.294,
3313,-199.363,-260.482,
3314,-127.836,-189.992,
3315,-252.137,-314.598,
3316,-163.562,-225.222,
3317,-269.91,-336.504,
3318,-92.7243,-155.292,
3319,-43.2235,-325.274,
3320,-43.5073,-224.883,
3321,-57.3209,-119.681,
3322,-41.9687,-376.011,
3323,-42.8081,-350.834,
3324,-43.2885,-300.078,
3325,-43.3993,-275.008,
3326,-43.6224,-249.865,
3327,-43.5913,-199.93,
3328,-44.521,-174.271,
3329,-46.3303,-145.189,
3330,-41.1075,-102.957,
3331,-74.2257,-137.868,
3332,-217.295,-278.196,
3333,-110.473,-172.468,
3334,-311.257,-337.666,
3335,-181.494,-242.83,
3336,-145.512,-207.666,
3337,-235.089,-296.018,
3338,-293.267,-349.676,
3339,-41.5495,-450.111,
3340,-15.5159,-37.531,
3341,-18.6889,-457.411,
3342,-56.353,-433.606,
3343,-234.273,-361.014,
3344,-74.3161,-429.284,
3345,-213.907,-375.607,
3346,-94.9896,-423.87,
3347,-194.844,-387.16,
3348,-116.004,-418.092,
3349,-175.778,-396.829,
3350,-136.559,-412.023,
3351,-156.395,-404.987,
3352,-37.1727,-123.357,
3353,-65.3329,-211.78,
3354,-68.3523,-163.363,
3355,-65.2197,-188.022,
3356,-66.3186,-236.714,
3357,-87.0758,-179.158,
3358,-103.201,-196.14,
3359,-120.009,-214.48,
3360,-65.6889,-262.464,
3361,-138.777,-232.186,
3362,-212.201,-302.45,
3363,-64.9009,-312.969,
3364,-65.127,-287.738,
3365,-157.269,-249.56,
3366,-229.648,-319.47,
3367,-193.815,-284.826,
3368,-244.442,-337.768,
3369,-175.542,-267.072,
3370,-64.5182,-338.885,
3371,-63.3021,-365.022,
3372,-40.5983,-400.737,
3373,-58.6588,-414.1,
3374,-100.359,-398.953,
3375,-210.231,-350.388,
3376,-78.8418,-406.22,
3377,-121.354,-393.84,
3378,-192.639,-362.983,
3379,-175.929,-373.86,
3380,-158.413,-382.084,
3381,-140.534,-389.151,
3382,-255.503,-355.341,
3383,-61.0831,-390.481,
3384,-189.155,-309.668,
3385,-170.059,-291.534,
3386,-91.3435,-221.201,
3387,-82.4346,-199.26,
3388,-86.5516,-300.765,
3389,-113.588,-239.944,
3390,-208.773,-326.343,
3391,-88.9351,-250.182,
3392,-87.239,-275.876,
3393,-133.27,-256.802,
3394,-85.6151,-353.551,
3395,-151.789,-273.869,
3396,-86.4077,-326.601,
3397,-185.866,-337.124,
3398,-107.785,-370.839,
3399,-82.831,-380.844,
3400,-174.961,-354.843,
3401,-128.114,-375.115,
3402,-159.763,-361.297,
3403,-143.36,-368.547,
3404,-164.611,-317.104,
3405,-107.628,-289.494,
3406,-109.904,-265.456,
3407,-146.045,-298.469,
3408,-128.978,-280.915,
3409,-108.365,-314.14,
3410,-108.656,-340.967,
3411,-161.067,-341.047,
3412,-128.186,-355.23,
3413,-145.638,-350.519,
3414,-225.473,-338.997,
3415,-135.975,-327.359,
3416,-125.398,-302.075,
3417,-39.5781,-424.557,
3418,255.611,403.356,
3419,127.392,460.405,
3420,214.808,426.755,
3421,56.6154,473.79,
3422,104.403,465.84,
3423,149.855,453.616,
3424,294.955,374.958,
3425,80.7998,470.203,
3426,31.4775,476.401,
3427,235.468,415.61,
3428,193.597,436.755,
3429,171.923,445.693,
3430,275.344,389.608,
3431,311.102,337.323,
3432,116.986,148.149,
3433,99.157,130.634,
3434,152.422,183.338,
3435,205.675,236.279,
3436,134.643,165.773,
3437,21.641,287.503,
3438,21.6313,312.505,
3439,24.6163,59.5636,
3440,64.2534,95.4584,
3441,20.9272,136.317,
3442,22.1283,161.386,
3443,21.8101,187.234,
3444,21.5856,212.503,
3445,21.5847,237.527,
3446,21.6292,262.509,
3447,187.978,218.605,
3448,21.6161,337.511,
3449,21.5862,362.548,
3450,21.6849,387.633,
3451,22.1828,413.015,
3452,21.2731,438.006,
3453,22.0613,88.05,
3454,20.2488,112.609,
3455,81.5563,112.995,
3456,223.383,253.98,
3457,241.12,271.704,
3458,45.9964,78.2841,
3459,170.18,200.979,
3460,258.811,289.515,
3461,294.625,324.653,
3462,234.369,390.783,
3463,64.2102,449.813,
3464,132.285,436.442,
3465,214.877,402.001,
3466,174.363,421.273,
3467,110.583,441.954,
3468,153.394,429.438,
3469,87.9675,446.318,
3470,194.826,412.07,
3471,253.464,377.949,
3472,272.677,363.395,
3473,314.582,359.04,
3474,276.415,307.723,
3475,181.525,242.82,
3476,127.537,190.074,
3477,217.472,278.465,
3478,43.3892,249.949,
3479,43.3392,275.008,
3480,43.3111,300.04,
3481,42.9862,375.612,
3482,57.4174,119.627,
3483,44.2114,174.332,
3484,43.2074,200.007,
3485,43.3074,224.873,
3486,43.3958,350.551,
3487,46.3996,427.36,
3488,41.1963,102.904,
3489,43.454,325.277,
3490,42.9086,400.403,
3491,46.2673,145.183,
3492,92.4222,155.37,
3493,110.061,172.586,
3494,74.1226,137.876,
3495,199.489,260.652,
3496,163.543,225.232,
3497,235.585,296.064,
3498,145.371,207.702,
3499,292.849,349.084,
3500,39.7696,454.003,
3501,15.5299,37.5193,
3502,18.504,458.682,
3503,119.714,214.571,
3504,94.8549,423.404,
3505,64.5949,188.236,
3506,64.8728,211.86,
3507,193.859,285.305,
3508,116.073,419.536,
3509,213.583,377.534,
3510,269.484,335.024,
3511,37.2114,123.328,
3512,155.653,406.039,
3513,67.9775,163.436,
3514,212.83,302.999,
3515,138.669,232.204,
3516,135.928,413.956,
3517,72.409,426.958,
3518,65.566,364.82,
3519,250.837,353.178,
3520,194.692,387.943,
3521,65.4501,262.52,
3522,65.049,287.688,
3523,175.426,267.29,
3524,86.5332,179.314,
3525,66.0478,236.766,
3526,66.1348,338.665,
3527,65.2388,312.862,
3528,63.0837,389.596,
3529,102.712,196.271,
3530,175.399,397.422,
3531,157.216,249.645,
3532,253.009,313.504,
3533,232.299,365.934,
3534,230.361,342.166,
3535,210.85,352.684,
3536,101.957,401.508,
3537,121.02,401.006,
3538,192.497,364.359,
3539,136.947,391.855,
3540,156.566,383.412,
3541,175.17,375.06,
3542,79.9089,405.512,
3543,231.412,319.289,
3544,189.189,310.632,
3545,87.6035,325.25,
3546,92.6681,353.499,
3547,81.9056,199.408,
